Start_X,Start_Y,Goal_X,Goal_Y,Path_Length,Traversability_Cost
95,38,57,84,25,115.84579469907902
95,38,52,88,28,122.767509618073
95,38,65,87,25,119.24377207266916
95,38,50,91,33,163.37752548307031
95,38,47,88,38,173.78847372696328
95,38,62,87,39,187.94784482111794
95,38,47,87,32,148.4776834908205
95,38,74,87,0,inf
95,38,69,84,35,177.6642872929657
95,38,46,92,0,inf
95,38,46,88,0,inf
95,38,63,84,0,inf
95,38,42,83,0,inf
95,38,50,85,33,151.0583546804993
95,38,47,85,0,inf
95,38,74,85,0,inf
95,38,63,88,43,192.6149614404414
95,38,46,86,0,inf
95,38,60,87,0,inf
95,38,74,84,20,93.53584301751421
95,38,62,83,23,103.23677483515497
95,38,67,84,0,inf
95,38,44,89,0,inf
95,38,55,84,0,inf
95,38,91,66,13,54.244493612913566
95,38,95,63,12,51.565985829196585
95,38,88,66,12,53.56828001811373
95,38,95,59,10,42.10967288677322
95,38,85,65,10,47.094817730484166
95,38,95,65,12,51.55782584642789
95,38,91,59,9,39.64087885740084
95,38,95,58,0,inf
95,38,64,39,0,inf
95,38,59,39,19,83.7267668432066
95,38,63,40,0,inf
95,38,63,39,0,inf
95,38,72,41,11,53.197638353628555
95,38,60,35,16,68.13390525631314
95,38,58,41,13,61.165236502868275
95,38,55,37,17,73.46788901074746
95,38,60,39,16,64.82285978468053
95,38,58,35,21,96.29519058594401
95,38,63,37,0,inf
95,38,59,33,0,inf
95,38,39,67,28,122.94902052713701
95,38,39,60,23,113.37058739500114
95,38,41,63,23,112.72340059248812
95,38,29,66,28,132.74736660404128
95,38,23,58,35,158.11156020549925
95,38,40,66,30,148.3533924798192
95,38,29,66,31,133.86669652392186
95,38,34,63,28,129.19781231761672
95,38,34,61,26,117.39090534691884
95,38,42,64,27,120.12032403009107
95,38,30,60,0,inf
95,38,42,62,37,177.46814975665097
95,38,23,59,0,inf
95,38,64,48,16,67.90041955100106
95,38,50,48,0,inf
95,38,45,49,0,inf
95,38,59,48,17,74.47435630730884
95,38,55,49,18,76.90762267362086
95,38,47,54,19,85.51465021156321
95,38,58,48,16,67.90886459636936
95,38,40,50,26,121.6734553122625
95,38,41,55,24,106.13612769492673
95,38,41,48,0,inf
95,38,40,53,21,96.78321981185404
95,38,47,48,19,84.89941316379532
95,38,43,56,22,94.80339474110596
95,38,43,48,20,96.72318826606836
95,38,61,50,15,60.72468535149899
95,38,39,51,23,104.30229885197815
95,38,33,48,27,130.60091911216136
95,38,91,56,9,35.83446682265485
95,38,91,57,0,inf
95,38,91,52,6,21.913327442452324
95,38,74,52,12,48.93631559007288
95,38,67,49,14,57.2756749556351
95,38,94,48,5,19.188119401033955
95,38,90,49,6,19.19434839538195
95,38,84,57,8,38.1013897927117
95,38,92,53,0,inf
95,38,85,56,9,36.44053024207889
95,38,92,57,14,60.85207748772186
95,38,65,52,14,61.49740315477523
95,38,93,48,6,23.707532454527428
95,38,64,48,12,53.4145811202982
95,38,91,51,7,31.225851448283496
95,38,69,48,11,43.46004064210513
95,38,81,50,7,27.75810100347007
28,52,65,87,27,120.56869217162794
28,52,57,84,19,90.68861801107266
28,52,52,88,20,83.79938028428651
28,52,65,87,0,inf
28,52,50,91,22,95.2084561339887
28,52,47,88,17,73.3126905191091
28,52,62,87,19,82.29185874807992
28,52,47,87,0,inf
28,52,74,87,21,93.5310675205717
28,52,69,84,0,inf
28,52,46,92,15,73.44931344078692
28,52,46,88,16,78.36222322884151
28,52,63,84,0,inf
28,52,42,83,0,inf
28,52,50,85,16,66.84814396326884
28,52,47,85,17,89.02832094887412
28,52,74,85,0,inf
28,52,63,88,23,102.85250818929656
28,52,46,86,0,inf
28,52,60,87,21,96.5413825507305
28,52,74,84,27,117.29137766947397
28,52,62,83,20,85.93897791617218
28,52,67,84,18,83.9404195824133
28,52,44,89,0,inf
28,52,55,84,0,inf
28,52,91,66,0,inf
28,52,95,63,0,inf
28,52,88,66,27,132.01075862530718
28,52,95,59,26,124.31350674832832
28,52,85,65,0,inf
28,52,95,65,26,135.74954248800282
28,52,91,59,26,128.46592396590768
28,52,95,58,0,inf
28,52,64,39,17,72.97413376746151
28,52,59,39,12,51.7453959707674
28,52,63,40,16,66.46374312461279
28,52,63,39,15,62.394607933717026
28,52,72,41,0,inf
28,52,60,35,16,80.56902893913956
28,52,58,41,22,98.65428185152405
28,52,55,37,13,51.36058104123314
28,52,60,39,0,inf
28,52,58,35,0,inf
28,52,63,37,16,76.88256140784804
28,52,59,33,22,103.33238802419281
28,52,39,67,0,inf
28,52,39,60,7,27.881804341203868
28,52,41,63,7,27.02193358954569
28,52,29,66,16,78.37737964988293
28,52,23,58,4,12.482142357033704
28,52,40,66,8,33.94747655332671
28,52,29,66,8,28.353171361602428
28,52,34,63,7,23.02740345240393
28,52,34,61,6,21.83374670219833
28,52,42,64,0,inf
28,52,30,60,5,16.532209016869743
28,52,42,62,9,41.729681422715196
28,52,23,59,5,13.516664835549195
28,52,64,48,14,59.62309754212607
28,52,50,48,14,61.1392329857455
28,52,45,49,7,28.82060092458635
28,52,59,48,13,52.83023176465076
28,52,55,49,10,43.858320321387424
28,52,47,54,8,31.86888251573425
28,52,58,48,11,51.097727747309406
28,52,40,50,0,inf
28,52,41,55,8,29.411214477031702
28,52,41,48,6,21.28831294405457
28,52,40,53,6,19.06694574025777
28,52,47,48,10,42.47027257505845
28,52,43,56,7,24.151203416249054
28,52,43,48,7,28.07451617013545
28,52,61,50,14,58.87075787243083
28,52,39,51,5,18.321171940355025
28,52,33,48,5,17.188693023641854
28,52,91,56,0,inf
28,52,91,57,27,126.82893990029322
28,52,91,52,26,125.85056326108551
28,52,74,52,16,74.41611809442712
28,52,67,49,16,69.50318682491366
28,52,94,48,0,inf
28,52,90,49,0,inf
28,52,84,57,23,118.6336144607056
28,52,92,53,0,inf
28,52,85,56,0,inf
28,52,92,57,37,179.95135336768072
28,52,65,52,13,60.26827147609791
28,52,93,48,33,154.00231026648999
28,52,64,48,15,62.79486331274428
28,52,91,51,22,108.6667320464603
28,52,69,48,16,83.63055250354935
28,52,81,50,24,112.76633809340761
41,52,65,87,17,75.00319698513249
41,52,57,84,0,inf
41,52,52,88,17,71.16944235543825
41,52,65,87,18,82.88354895008968
41,52,50,91,0,inf
41,52,47,88,14,58.72527325504571
41,52,62,87,15,68.10973010444222
41,52,47,87,16,70.57140697263992
41,52,74,87,21,91.66952188247478
41,52,69,84,18,88.24842139338399
41,52,46,92,0,inf
41,52,46,88,16,67.63744175222028
41,52,63,84,19,86.85859151587033
41,52,42,83,16,73.60139595349212
41,52,50,85,16,78.96147239626332
41,52,47,85,0,inf
41,52,74,85,26,114.49571067356885
41,52,63,88,16,70.65319079446265
41,52,46,86,16,66.99149197167444
41,52,60,87,19,89.5297087134578
41,52,74,84,24,121.49191786645308
41,52,62,83,0,inf
41,52,67,84,17,73.70916485687839
41,52,44,89,17,81.38067115952504
41,52,55,84,14,67.49504824777895
41,52,91,66,0,inf
41,52,95,63,19,97.02531352123553
41,52,88,66,23,98.87454891241893
41,52,95,59,20,95.5333750655934
41,52,85,65,0,inf
41,52,95,65,20,101.9287277670593
41,52,91,59,20,90.64842971412874
41,52,95,58,0,inf
41,52,64,39,11,49.81703276739716
41,52,59,39,10,39.331869137722514
41,52,63,40,0,inf
41,52,63,39,0,inf
41,52,72,41,13,56.03126227809149
41,52,60,35,10,39.00505426751515
41,52,58,41,11,46.25597035092489
41,52,55,37,0,inf
41,52,60,39,10,40.33959914827786
41,52,58,35,11,52.18505019772906
41,52,63,37,10,40.82759363485389
41,52,59,33,13,54.26700433829964
41,52,39,67,8,35.25663969844025
41,52,39,60,5,15.42433771870451
41,52,41,63,7,28.544734755713527
41,52,29,66,8,32.249467027881785
41,52,23,58,9,39.683193616746095
41,52,40,66,6,24.479487603443697
41,52,29,66,9,32.39359440461551
41,52,34,63,6,21.017171267927544
41,52,34,61,7,25.29852550618137
41,52,42,64,5,21.543333896642082
41,52,30,60,0,inf
41,52,42,62,5,19.490467597174664
41,52,23,59,0,inf
41,52,64,48,11,50.75236035165196
41,52,50,48,5,18.157861627344264
41,52,45,49,3,7.933031911752434
41,52,59,48,7,28.85439928944368
41,52,55,49,6,24.37242030843534
41,52,47,54,4,11.518447064989221
41,52,58,48,7,28.031448234805342
41,52,40,50,3,8.54519005458711
41,52,41,55,3,9.35299447361685
41,52,41,48,0,inf
41,52,40,53,3,7.935781181932314
41,52,47,48,4,14.117629166092529
41,52,43,56,3,6.565612645752079
41,52,43,48,3,6.654404991503883
41,52,61,50,10,37.58743748515594
41,52,39,51,3,7.5015712632382705
41,52,33,48,5,15.482473734788584
41,52,91,56,17,83.89723320336225
41,52,91,57,0,inf
41,52,91,52,18,90.95960967350928
41,52,74,52,16,82.40697139390495
41,52,67,49,14,63.37977242909768
41,52,94,48,22,98.7834938146265
41,52,90,49,17,83.73897446174014
41,52,84,57,23,108.19526917547718
41,52,92,53,0,inf
41,52,85,56,19,101.0997180638315
41,52,92,57,28,127.08966503539845
41,52,65,52,11,45.67719334551719
41,52,93,48,0,inf
41,52,64,48,12,52.76658002481957
41,52,91,51,17,81.36591533541855
41,52,69,48,12,51.04469132402873
41,52,81,50,14,72.06674934049613
68,52,65,87,0,inf
68,52,57,84,24,110.81071674708345
68,52,52,88,24,112.161843727099
68,52,65,87,0,inf
68,52,50,91,0,inf
68,52,47,88,0,inf
68,52,62,87,0,inf
68,52,47,87,0,inf
68,52,74,87,30,136.17347372672828
68,52,69,84,32,162.6096292384641
68,52,46,92,33,149.29409632823513
68,52,46,88,23,108.80257153730605
68,52,63,84,24,112.54306738732924
68,52,42,83,0,inf
68,52,50,85,30,138.70559568503762
68,52,47,85,29,130.25841801417204
68,52,74,85,34,157.82374247090652
68,52,63,88,31,138.96468526449985
68,52,46,86,23,122.43585317193421
68,52,60,87,0,inf
68,52,74,84,0,inf
68,52,62,83,31,143.5396935085942
68,52,67,84,27,122.67500176082773
68,52,44,89,21,104.70392591470477
68,52,55,84,29,121.78920143227234
68,52,91,66,10,47.82989577762706
68,52,95,63,0,inf
68,52,88,66,13,68.5214176940786
68,52,95,59,0,inf
68,52,85,65,11,47.10802423183585
68,52,95,65,12,51.53512632498739
68,52,91,59,15,58.466146817283196
68,52,95,58,13,54.75769562384754
68,52,64,39,0,inf
68,52,59,39,7,25.817916454946005
68,52,63,40,6,23.38675823085513
68,52,63,39,0,inf
68,52,72,41,0,inf
68,52,60,35,10,40.38302050765493
68,52,58,41,6,23.302555279174
68,52,55,37,10,39.56826168702734
68,52,60,39,6,23.123476563716054
68,52,58,35,11,49.60199231583518
68,52,63,37,8,31.57487551138678
68,52,59,33,12,46.766594376472554
68,52,39,67,17,77.28076140966475
68,52,39,60,0,inf
68,52,41,63,15,68.95780934022896
68,52,29,66,16,73.73082828420846
68,52,23,58,22,110.43027159497778
68,52,40,66,14,59.960338636872834
68,52,29,66,18,79.32571196849045
68,52,34,63,0,inf
68,52,34,61,15,66.20589675074216
68,52,42,64,18,85.07160565886761
68,52,30,60,18,76.29683034906955
68,52,42,62,0,inf
68,52,23,59,0,inf
68,52,64,48,4,12.170251231012653
68,52,50,48,9,39.21396942882865
68,52,45,49,11,48.1437250426189
68,52,59,48,4,15.2762084623756
68,52,55,49,6,23.117923887722043
68,52,47,54,9,41.169923739817634
68,52,58,48,5,16.464574273753193
68,52,40,50,15,64.60791904030874
68,52,41,55,30,148.388921781121
68,52,41,48,12,53.4008292039877
68,52,40,53,0,inf
68,52,47,48,0,inf
68,52,43,56,11,45.230555764346725
68,52,43,48,12,54.570017723175766
68,52,61,50,4,11.184776859629599
68,52,39,51,10,45.33143545465602
68,52,33,48,16,66.54868368437256
68,52,91,56,12,54.17360408663668
68,52,91,57,0,inf
68,52,91,52,11,46.41315394840398
68,52,74,52,4,10.379828222416968
68,52,67,49,3,7.900130260730952
68,52,94,48,0,inf
68,52,90,49,10,41.67404536034571
68,52,84,57,12,53.16552231286174
68,52,92,53,12,57.49031162437037
68,52,85,56,7,30.197704515990278
68,52,92,57,10,48.32308848982314
68,52,65,52,3,5.286801123252096
68,52,93,48,12,58.340698974233476
68,52,64,48,4,10.067463494463574
68,52,91,51,9,39.46814451754771
68,52,69,48,3,6.850647720926475
68,52,81,50,8,35.39041172209393
81,52,65,87,31,145.51761692934744
81,52,57,84,0,inf
81,52,52,88,30,133.36166158372245
81,52,65,87,18,76.53813123463274
81,52,50,91,0,inf
81,52,47,88,0,inf
81,52,62,87,20,92.99169402364443
81,52,47,87,26,138.316141280752
81,52,74,87,32,161.82535507925616
81,52,69,84,36,160.36905798292688
81,52,46,92,31,142.6971911198549
81,52,46,88,0,inf
81,52,63,84,21,97.34088337861138
81,52,42,83,47,227.31785902946254
81,52,50,85,46,235.59123848802426
81,52,47,85,0,inf
81,52,74,85,33,157.79730699805373
81,52,63,88,0,inf
81,52,46,86,27,122.1229539950765
81,52,60,87,0,inf
81,52,74,84,14,63.23170470558222
81,52,62,83,0,inf
81,52,67,84,16,71.99116979961994
81,52,44,89,26,125.28756222539218
81,52,55,84,29,136.02590696494983
81,52,91,66,7,29.41220762718055
81,52,95,63,9,59.68850701488432
81,52,88,66,7,27.552739228674625
81,52,95,59,8,29.19200673221756
81,52,85,65,9,35.94803048450686
81,52,95,65,7,35.57305055088266
81,52,91,59,6,23.894846470715354
81,52,95,58,9,37.51458590690499
81,52,64,39,13,52.14785617187119
81,52,59,39,11,43.0116397426839
81,52,63,40,0,inf
81,52,63,39,0,inf
81,52,72,41,7,25.375054294814475
81,52,60,35,16,69.08963074325808
81,52,58,41,11,56.721421678019965
81,52,55,37,14,64.05103755403513
81,52,60,39,12,47.54661560409068
81,52,58,35,14,59.52236893078413
81,52,63,37,12,47.615414908475984
81,52,59,33,15,62.65082759259418
81,52,39,67,25,115.59050745310654
81,52,39,60,18,80.84655583399328
81,52,41,63,18,81.65733413727405
81,52,29,66,0,inf
81,52,23,58,0,inf
81,52,40,66,0,inf
81,52,29,66,19,91.1871815303282
81,52,34,63,19,96.93673257617257
81,52,34,61,18,83.06701641398385
81,52,42,64,15,75.40653490714591
81,52,30,60,22,104.99159183525127
81,52,42,62,0,inf
81,52,23,59,27,122.88820104843234
81,52,64,48,8,30.092545656151344
81,52,50,48,14,62.005731434702625
81,52,45,49,17,73.53236055535528
81,52,59,48,10,38.94933416196856
81,52,55,49,10,48.144882484139956
81,52,47,54,0,inf
81,52,58,48,9,38.75188199595467
81,52,40,50,16,77.63121946147665
81,52,41,55,0,inf
81,52,41,48,18,82.6368731570025
81,52,40,53,17,75.52212965456582
81,52,47,48,0,inf
81,52,43,56,15,69.27730892068676
81,52,43,48,0,inf
81,52,61,50,9,40.086120293536034
81,52,39,51,0,inf
81,52,33,48,19,80.08390879085401
81,52,91,56,5,18.08791219652232
81,52,91,57,6,23.509995114702193
81,52,91,52,6,23.153612466761405
81,52,74,52,0,inf
81,52,67,49,6,23.372981528183793
81,52,94,48,6,22.65826614559355
81,52,90,49,5,19.97181422544477
81,52,84,57,3,9.570741180528454
81,52,92,53,5,17.607894467060795
81,52,85,56,4,9.994659396323692
81,52,92,57,0,inf
81,52,65,52,8,29.33058962220016
81,52,93,48,5,19.454867941159275
81,52,64,48,8,31.292064403908753
81,52,91,51,7,25.110276432356287
81,52,69,48,0,inf
81,52,81,50,3,7.04742209091919
95,52,65,87,19,86.11453841058754
95,52,57,84,0,inf
95,52,52,88,0,inf
95,52,65,87,20,92.83064811564478
95,52,50,91,0,inf
95,52,47,88,29,166.60956785028276
95,52,62,87,17,81.90677684482569
95,52,47,87,25,120.68188498119156
95,52,74,87,18,89.08770158608337
95,52,69,84,17,75.65604000407022
95,52,46,92,34,176.86894598818333
95,52,46,88,32,147.78089995454897
95,52,63,84,20,89.86803389860187
95,52,42,83,34,152.05645619201047
95,52,50,85,35,165.75509862980687
95,52,47,85,29,140.99719598798853
95,52,74,85,16,65.66006318021998
95,52,63,88,0,inf
95,52,46,86,28,140.1504648520193
95,52,60,87,0,inf
95,52,74,84,15,68.61883974219782
95,52,62,83,19,97.57867940502025
95,52,67,84,0,inf
95,52,44,89,0,inf
95,52,55,84,22,111.21852054714786
95,52,91,66,7,26.265279281154434
95,52,95,63,5,17.27926800740444
95,52,88,66,8,32.00469179037289
95,52,95,59,4,11.355130497697697
95,52,85,65,7,25.619393056649308
95,52,95,65,6,19.842519318104564
95,52,91,59,4,13.638377718952329
95,52,95,58,4,11.232713028761527
95,52,64,39,14,61.39777099259281
95,52,59,39,14,64.98610588508787
95,52,63,40,13,55.623942704891824
95,52,63,39,14,60.89588556699905
95,52,72,41,10,45.23125404255587
95,52,60,35,20,85.48271252711177
95,52,58,41,16,70.47833226197261
95,52,55,37,17,76.74176027917854
95,52,60,39,16,74.08293192199147
95,52,58,35,18,80.39576376651253
95,52,63,37,16,72.00070400858016
95,52,59,33,18,83.5208109625292
95,52,39,67,27,130.43948008602834
95,52,39,60,21,96.40217157512183
95,52,41,63,25,115.22423446984212
95,52,29,66,26,125.83438102661022
95,52,23,58,26,124.14902329291728
95,52,40,66,24,113.63216018737222
95,52,29,66,0,inf
95,52,34,63,23,105.31138159308661
95,52,34,61,29,129.70021155870762
95,52,42,64,24,112.89413311364865
95,52,30,60,27,123.7027278744855
95,52,42,62,20,94.393209989156
95,52,23,59,33,155.65857587130148
95,52,64,48,12,49.831993271122215
95,52,50,48,16,75.87623812743571
95,52,45,49,21,88.46607284754408
95,52,59,48,14,60.625176176162505
95,52,55,49,17,75.59682014421237
95,52,47,54,22,96.83771511124706
95,52,58,48,14,63.48566086601281
95,52,40,50,21,97.63194942372398
95,52,41,55,24,104.91301596012462
95,52,41,48,21,92.15259060518099
95,52,40,53,21,97.34990392150327
95,52,47,48,21,87.18020467379026
95,52,43,56,23,109.05184387663441
95,52,43,48,20,89.97112270150443
95,52,61,50,13,57.00515470460821
95,52,39,51,0,inf
95,52,33,48,25,110.699659509046
95,52,91,56,3,8.312165839028275
95,52,91,57,4,10.972371208718437
95,52,91,52,0,inf
95,52,74,52,13,55.98333964620634
95,52,67,49,14,56.36614865868246
95,52,94,48,3,8.033570252624902
95,52,90,49,4,10.94646127458206
95,52,84,57,6,20.901291931300182
95,52,92,53,3,7.222549225519074
95,52,85,56,0,inf
95,52,92,57,0,inf
95,52,65,52,12,54.04755839707056
95,52,93,48,3,7.210129815050273
95,52,64,48,12,51.542981173440765
95,52,91,51,3,7.168049283560828
95,52,69,48,11,46.66376125975324
95,52,81,50,7,23.502526345271995
28,66,65,87,17,74.72060261965125
28,66,57,84,13,56.44893260953906
28,66,52,88,12,52.0054265464092
28,66,65,87,15,66.95665851597896
28,66,50,91,14,60.6933039326383
28,66,47,88,13,61.1022876954548
28,66,62,87,0,inf
28,66,47,87,0,inf
28,66,74,87,19,87.33529914464248
28,66,69,84,18,77.12848901556319
28,66,46,92,13,57.83005364012699
28,66,46,88,14,60.790384870039915
28,66,63,84,18,79.77563571214401
28,66,42,83,11,52.44146314993149
28,66,50,85,0,inf
28,66,47,85,11,46.816638941667485
28,66,74,85,19,95.00761041769006
28,66,63,88,17,70.08834891892143
28,66,46,86,10,48.26533936658261
28,66,60,87,21,91.9788766755764
28,66,74,84,0,inf
28,66,62,83,16,66.13945108283848
28,66,67,84,16,71.08652675488281
28,66,44,89,14,63.36276349690916
28,66,55,84,13,55.58573653873402
28,66,91,66,26,126.69778943348162
28,66,95,63,0,inf
28,66,88,66,0,inf
28,66,95,59,0,inf
28,66,85,65,0,inf
28,66,95,65,0,inf
28,66,91,59,27,130.41603952528024
28,66,95,58,0,inf
28,66,64,39,20,97.35944776266149
28,66,59,39,18,84.64055003149949
28,66,63,40,18,77.39840525892495
28,66,63,39,0,inf
28,66,72,41,18,79.27924043494862
28,66,60,35,0,inf
28,66,58,41,15,67.55945530652443
28,66,55,37,0,inf
28,66,60,39,29,127.47519642751288
28,66,58,35,17,74.0218805906027
28,66,63,37,17,76.16751194783397
28,66,59,33,17,76.3995765476638
28,66,39,67,0,inf
28,66,39,60,6,21.491367389345605
28,66,41,63,0,inf
28,66,29,66,3,7.3324931144742145
28,66,23,58,6,21.77238384412815
28,66,40,66,7,26.120935712181293
28,66,29,66,3,8.414418471572986
28,66,34,63,5,15.845352825485508
28,66,34,61,3,11.452135239661562
28,66,42,64,7,27.91618203306074
28,66,30,60,4,11.134748947557913
28,66,42,62,7,26.06521227671001
28,66,23,59,5,16.365991378904912
28,66,64,48,16,67.7658917884951
28,66,50,48,12,48.70114060444525
28,66,45,49,10,43.099922923008556
28,66,59,48,15,62.12565933108514
28,66,55,49,12,54.864688609378355
28,66,47,54,0,inf
28,66,58,48,15,64.5819614437158
28,66,40,50,11,40.86218007999404
28,66,41,55,9,33.32932893783956
28,66,41,48,10,36.86301883437415
28,66,40,53,9,32.91876723133113
28,66,47,48,11,46.108700216264154
28,66,43,56,7,29.119550325172536
28,66,43,48,0,inf
28,66,61,50,17,72.13932802329684
28,66,39,51,8,36.29445559764273
28,66,33,48,10,44.66052153162459
28,66,91,56,24,121.4953326989099
28,66,91,57,29,141.2646685953313
28,66,91,52,28,142.27846417026498
28,66,74,52,0,inf
28,66,67,49,17,74.703689652914
28,66,94,48,0,inf
28,66,90,49,0,inf
28,66,84,57,23,109.9911496116725
28,66,92,53,24,115.11757318077483
28,66,85,56,25,122.66067767555636
28,66,92,57,27,124.23621857746603
28,66,65,52,21,87.91272644336027
28,66,93,48,29,128.8061851333098
28,66,64,48,14,64.54620002890503
28,66,91,51,0,inf
28,66,69,48,20,89.95697066698288
28,66,81,50,23,103.17406498604724
41,66,65,87,0,inf
41,66,57,84,8,37.52370215449025
41,66,52,88,11,42.20739639663175
41,66,65,87,14,72.45784581689529
41,66,50,91,14,63.399222716336205
41,66,47,88,10,45.43696853426677
41,66,62,87,13,56.21063590341119
41,66,47,87,10,40.621678585651885
41,66,74,87,0,inf
41,66,69,84,14,61.37989202554925
41,66,46,92,13,49.77224930658205
41,66,46,88,0,inf
41,66,63,84,14,57.489560010184206
41,66,42,83,7,33.22482638667074
41,66,50,85,8,34.44116033608983
41,66,47,85,8,33.65527191347398
41,66,74,85,14,65.01336288274462
41,66,63,88,15,62.02700258274327
41,66,46,86,10,45.54485589171622
41,66,60,87,12,55.25962919488402
41,66,74,84,16,71.71456890455839
41,66,62,83,11,43.78849448571074
41,66,67,84,0,inf
41,66,44,89,0,inf
41,66,55,84,9,38.23095264647271
41,66,91,66,25,130.3263557751144
41,66,95,63,31,138.54852458341594
41,66,88,66,22,101.13998022575977
41,66,95,59,28,126.72506433117847
41,66,85,65,0,inf
41,66,95,65,0,inf
41,66,91,59,27,119.33093547689946
41,66,95,58,0,inf
41,66,64,39,14,61.87603980795893
41,66,59,39,22,106.23652638910613
41,66,63,40,16,74.03774622958883
41,66,63,39,15,61.9219278363768
41,66,72,41,0,inf
41,66,60,35,14,63.19839987521743
41,66,58,41,13,56.7819101283259
41,66,55,37,21,101.51916990857025
41,66,60,39,17,82.02285995386056
41,66,58,35,16,77.39490271007426
41,66,63,37,0,inf
41,66,59,33,15,67.87462504990471
41,66,39,67,3,6.251038364225347
41,66,39,60,4,10.836575782031002
41,66,41,63,3,10.728722745768081
41,66,29,66,6,22.423613473110198
41,66,23,58,8,33.02927770049725
41,66,40,66,3,7.508769452927594
41,66,29,66,9,34.99350401689358
41,66,34,63,4,14.654787246904384
41,66,34,61,5,15.777237130035829
41,66,42,64,3,5.692717158330774
41,66,30,60,18,82.6787419487397
41,66,42,62,3,7.604961727618424
41,66,23,59,0,inf
41,66,64,48,12,55.333386367997385
41,66,50,48,0,inf
41,66,45,49,0,inf
41,66,59,48,14,58.12298963681499
41,66,55,49,11,44.78745762534502
41,66,47,54,6,25.15204781637222
41,66,58,48,14,58.15277942534641
41,66,40,50,8,30.66140160697272
41,66,41,55,7,26.270398556912493
41,66,41,48,9,34.29024143384256
41,66,40,53,0,inf
41,66,47,48,7,29.660415821409522
41,66,43,56,8,31.464814246173184
41,66,43,48,10,45.65519884131298
41,66,61,50,13,54.82102245135376
41,66,39,51,8,32.87530337065322
41,66,33,48,11,44.35213206020939
41,66,91,56,0,inf
41,66,91,57,0,inf
41,66,91,52,24,109.74770503894469
41,66,74,52,18,79.95621921459876
41,66,67,49,16,67.7028542820605
41,66,94,48,23,111.81671924596823
41,66,90,49,23,104.22024572623211
41,66,84,57,0,inf
41,66,92,53,0,inf
41,66,85,56,0,inf
41,66,92,57,23,106.13017357238463
41,66,65,52,0,inf
41,66,93,48,0,inf
41,66,64,48,12,57.579966537002136
41,66,91,51,23,112.87644863809231
41,66,69,48,0,inf
41,66,81,50,19,84.29463986896157
95,66,65,87,13,58.301962598492906
95,66,57,84,17,77.29166291435976
95,66,52,88,20,88.49690841022316
95,66,65,87,14,59.15896657141849
95,66,50,91,39,178.27969313508416
95,66,47,88,0,inf
95,66,62,87,15,65.56217750487912
95,66,47,87,22,97.63159871250134
95,66,74,87,12,54.758060752838205
95,66,69,84,11,51.080531313528816
95,66,46,92,30,161.88584802597626
95,66,46,88,0,inf
95,66,63,84,0,inf
95,66,42,83,33,166.40800815596288
95,66,50,85,0,inf
95,66,47,85,22,94.79590025833096
95,66,74,85,14,59.218715163455386
95,66,63,88,18,75.08514069463435
95,66,46,86,0,inf
95,66,60,87,17,76.92676424430302
95,66,74,84,12,50.31639170331455
95,66,62,83,0,inf
95,66,67,84,0,inf
95,66,44,89,0,inf
95,66,55,84,19,83.2705710484681
95,66,91,66,0,inf
95,66,95,63,3,9.638641613000967
95,66,88,66,3,10.310607711370682
95,66,95,59,0,inf
95,66,85,65,4,15.725967425486736
95,66,95,65,3,7.542857559934636
95,66,91,59,6,21.278091773911953
95,66,95,58,0,inf
95,66,64,39,15,63.8875727093089
95,66,59,39,20,92.72150746523958
95,66,63,40,0,inf
95,66,63,39,18,79.48187741750534
95,66,72,41,14,62.0795694359026
95,66,60,35,21,89.54828323310632
95,66,58,41,0,inf
95,66,55,37,17,82.28240958711298
95,66,60,39,17,76.77142058421015
95,66,58,35,0,inf
95,66,63,37,0,inf
95,66,59,33,0,inf
95,66,39,67,26,124.37376966752755
95,66,39,60,30,137.49540593294205
95,66,41,63,0,inf
95,66,29,66,38,172.68947840401432
95,66,23,58,32,152.22418142677589
95,66,40,66,27,122.86585525153826
95,66,29,66,0,inf
95,66,34,63,0,inf
95,66,34,61,26,128.59366743448845
95,66,42,64,23,103.20932087637809
95,66,30,60,28,134.04851427342015
95,66,42,62,26,118.494895461075
95,66,23,59,0,inf
95,66,64,48,15,66.4730749705076
95,66,50,48,19,83.43702062577499
95,66,45,49,21,101.61717586206413
95,66,59,48,0,inf
95,66,55,49,19,77.96905151871617
95,66,47,54,25,110.22166365106276
95,66,58,48,17,73.31082732347961
95,66,40,50,24,107.16697826117375
95,66,41,55,27,127.52995211645465
95,66,41,48,0,inf
95,66,40,53,21,110.31433041166194
95,66,47,48,19,88.33055807096383
95,66,43,56,27,123.85283173779537
95,66,43,48,23,104.24346729801933
95,66,61,50,15,70.1548631471463
95,66,39,51,25,111.59750168451127
95,66,33,48,0,inf
95,66,91,56,10,38.546656867543994
95,66,91,57,5,18.790643542020668
95,66,91,52,12,52.68792370709857
95,66,74,52,15,66.18907168810158
95,66,67,49,0,inf
95,66,94,48,12,57.55957165684556
95,66,90,49,0,inf
95,66,84,57,7,24.75514833834083
95,66,92,53,7,27.04817777507402
95,66,85,56,7,26.336669155854
95,66,92,57,5,17.564922631784377
95,66,65,52,15,65.28529800238368
95,66,93,48,9,34.992747653896636
95,66,64,48,16,68.5665825985732
95,66,91,51,7,25.979084575195778
95,66,69,48,13,54.372214458470964
95,66,81,50,9,36.33870120688707
28,80,65,87,15,75.94640490731638
